VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713655884339	12.1811	-6.43771	-0.717885	0.963735	0.00202599	-0.000311064	-0.266855	0.5	-0.114728	0	1	0	1907.47	4.4467	img_PhysXCar__0_1713655884337630700.png
PhysXCar	1713655888627	13.3225	-7.13662	-0.718066	0.963637	-0.000436017	0.00047372	-0.267214	0.5	0.326717	0	1	0	1932.65	4.5187	img_PhysXCar__0_1713655888626468100.png
PhysXCar	1713655892850	14.5505	-7.71739	-0.718314	0.973901	-0.002992	0.00101781	-0.226951	0.5	0.370924	0	1	0	1957.91	4.56411	img_PhysXCar__0_1713655892844326100.png
PhysXCar	1713655897034	15.8436	-8.19641	-0.718822	0.981848	-0.00175338	0.000718474	-0.18966	0.5	0.134291	0	1	0	1974.68	4.65816	img_PhysXCar__0_1713655897032757300.png
PhysXCar	1713655901288	17.1536	-8.69455	-0.719315	0.982753	0.00032217	0.000316322	-0.184922	0.5	0.471808	0	1	0	1990.4	4.71919	img_PhysXCar__0_1713655901287220100.png
PhysXCar	1713655905473	18.4983	-9.14319	-0.719781	0.986734	-0.00172903	0.000598329	-0.162337	0.5	0.833449	0	1	0	2007.64	4.74368	img_PhysXCar__0_1713655905471560700.png
PhysXCar	1713655909811	19.8987	-9.40268	-0.720284	0.994793	-0.00435398	0.000635569	-0.101818	0.5	0.529984	0	1	0	2026.36	4.73739	img_PhysXCar__0_1713655909809949300.png
PhysXCar	1713655913954	21.3317	-9.4771	-0.720842	0.999079	-0.00320645	0.00042951	-0.0427799	0.5	-0.21647	0	1	0	2033.05	4.83845	img_PhysXCar__0_1713655913952918700.png
PhysXCar	1713655918034	22.776	-9.62518	-0.721399	0.998556	0.00149622	0.000214229	-0.0537009	0.5	-0.704319	0	1	0	2041.18	4.85615	img_PhysXCar__0_1713655918033510800.png
PhysXCar	1713655922152	24.1928	-9.96451	-0.721887	0.993998	0.00432455	-0.000303657	-0.109311	0.5	-0.648112	0	1	0	2054.55	4.82954	img_PhysXCar__0_1713655922151064100.png
PhysXCar	1713655926288	25.543	-10.5208	-0.722417	0.983963	0.00430834	-0.000556893	-0.17832	0.5	0.0357184	0	1	0	2059.76	4.91783	img_PhysXCar__0_1713655926287446800.png
PhysXCar	1713655930426	26.9133	-11.0733	-0.722784	0.982822	-0.000135275	0.000257981	-0.184554	0.5	0.710875	0	1	0	2063.25	4.94993	img_PhysXCar__0_1713655930425286100.png
PhysXCar	1713655934574	28.3389	-11.4883	-0.723022	0.98938	-0.0031888	0.000519254	-0.145313	0.5	1.02065	0	1	0	2072.72	4.93422	img_PhysXCar__0_1713655934573450300.png
PhysXCar	1713655938721	29.8092	-11.6598	-0.723009	0.997604	-0.00566979	0.000262105	-0.0689512	0.5	0.539787	0	1	0	2083.77	4.91358	img_PhysXCar__0_1713655938720084900.png
PhysXCar	1713655942776	31.2958	-11.6291	-0.72312	0.999977	-0.00366699	8.81747e-05	-0.00572628	0.5	-0.363757	0	1	0	2082.48	5.00165	img_PhysXCar__0_1713655942773852900.png
PhysXCar	1713655946650	32.7954	-11.6687	-0.724216	0.999866	0.00159304	6.05125e-05	-0.0163097	0.5	-0.610335	0	1	0	2084.47	5.00496	img_PhysXCar__0_1713655946648596800.png
PhysXCar	1713655950513	34.2837	-11.8822	-0.724075	0.998038	0.00316784	-0.000149662	-0.0625237	0.5	0.39437	0	1	0	2099.84	5.00876	img_PhysXCar__0_1713655950511179200.png
