VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713486145312	-6.08826e-05	2.67267e-05	-0.721694	0.979102	1.15748e-05	-8.18485e-05	-0.20337	0	0	0	0	0	0	0	img_PhysXCar__0_1713486145311061300.png
PhysXCar	1713486149253	-6.17218e-05	2.70414e-05	-0.719967	0.979102	1.13908e-05	-8.29061e-05	-0.20337	1	0	0	0	0	220.21	2.4078e-06	img_PhysXCar__0_1713486149252541300.png
PhysXCar	1713486153170	-6.23798e-05	2.73991e-05	-0.719979	0.979102	1.10966e-05	-8.39408e-05	-0.20337	1	0	0	0	0	1259	7.91948e-07	img_PhysXCar__0_1713486153166500400.png
PhysXCar	1713486157102	0.00822074	-0.0035681	-0.720148	0.979102	0.000107247	0.000379024	-0.20337	1	0	0	1	0	1410.35	0.691251	img_PhysXCar__0_1713486157101640800.png
PhysXCar	1713486161074	0.264058	-0.114629	-0.720624	0.979101	0.000460699	0.0020826	-0.203361	0	0	0	1	0	1834.31	1.8396	img_PhysXCar__0_1713486161071014400.png
PhysXCar	1713486164959	0.82155	-0.356644	-0.720545	0.979103	0.000472395	0.00217064	-0.203351	1	0	0	1	0	2463.6	2.79926	img_PhysXCar__0_1713486164958335600.png
PhysXCar	1713486168868	1.63517	-0.717773	-0.720357	0.97851	0.000798723	0.00201953	-0.206186	0	0	0	1	0	2356.18	3.66918	img_PhysXCar__0_1713486168867384500.png
PhysXCar	1713486172783	2.65933	-1.17273	-0.719909	0.97836	0.000282423	0.00123915	-0.206905	1	0	0	1	0	1382.73	3.83515	img_PhysXCar__0_1713486172781717500.png
PhysXCar	1713486176842	3.69162	-1.62982	-0.719276	0.97836	-4.33512e-05	-0.000203697	-0.20691	0	-1	0	1	0	932.419	3.44598	img_PhysXCar__0_1713486176841660700.png
PhysXCar	1713486180835	4.57091	-2.07639	-0.718828	0.974453	0.00112359	-0.00132265	-0.224583	0	-1	0	1	0	729.631	2.9159	img_PhysXCar__0_1713486180833683500.png
PhysXCar	1713486184782	5.27786	-2.54508	-0.718591	0.965557	0.00124377	-0.0016381	-0.260184	0	0	0	1	0	596.84	2.4561	img_PhysXCar__0_1713486184780283300.png
PhysXCar	1713486188749	5.8868	-2.91618	-0.718449	0.964434	-0.000642692	-0.00101504	-0.264322	1	0	0	1	0	605.931	2.02497	img_PhysXCar__0_1713486188747936200.png
PhysXCar	1713486192719	6.40335	-3.22239	-0.718419	0.964431	-0.000340445	-0.0006749	-0.264335	1	0	0	1	0	1180.51	2.05694	img_PhysXCar__0_1713486192717901500.png
PhysXCar	1713486196718	6.96879	-3.55748	-0.718665	0.964436	0.000189509	0.000677148	-0.264315	0	1	0	1	0	1859.41	2.73589	img_PhysXCar__0_1713486196716542500.png
PhysXCar	1713486200706	7.7182	-3.96444	-0.718606	0.967058	-2.72709e-05	0.00117904	-0.254554	1	0	0	1	0	1789.32	3.2406	img_PhysXCar__0_1713486200699965200.png
PhysXCar	1713486204703	8.57702	-4.44994	-0.718467	0.967065	0.000425704	0.00116774	-0.254526	1	0	0	1	0	2644.07	3.85597	img_PhysXCar__0_1713486204702247300.png
PhysXCar	1713486208672	9.62404	-5.04206	-0.718415	0.967068	0.000483731	0.00158933	-0.254512	1	0	0	1	0	3447.14	4.64808	img_PhysXCar__0_1713486208671257400.png
PhysXCar	1713486212670	10.881	-5.7529	-0.719685	0.967072	0.000520509	0.00183777	-0.254496	0	1	0	1	0	3826.45	5.46193	img_PhysXCar__0_1713486212669006900.png
PhysXCar	1713486216714	12.3625	-6.52736	-0.719102	0.970682	-0.000418579	0.00178755	-0.240359	0	1	0	1	0	2762.66	5.99245	img_PhysXCar__0_1713486216713236300.png
PhysXCar	1713486220644	13.9788	-7.31428	-0.718905	0.974209	-0.000828352	0.00081886	-0.225644	0	1	0	1	0	1740.74	5.80265	img_PhysXCar__0_1713486220643252200.png
PhysXCar	1713486224653	15.5478	-7.99181	-0.71904	0.979585	-0.00247284	-0.000215732	-0.201013	0	1	0	1	0	1233.38	5.1267	img_PhysXCar__0_1713486224652937200.png
PhysXCar	1713486228573	16.9928	-8.39413	-0.718162	0.989821	-0.00468357	-0.000810289	-0.142242	1	0	0	1	0	1099.24	4.3944	img_PhysXCar__0_1713486228572092600.png
PhysXCar	1713486232406	18.244	-8.64769	-0.719055	0.993549	-0.00131661	-0.00104255	-0.113393	1	0	0	1	0	1734.61	4.07538	img_PhysXCar__0_1713486232405490700.png
PhysXCar	1713486236277	19.4247	-8.91999	-0.720031	0.993556	0.000245412	0.000198472	-0.113339	1	0	0	1	0	2745.76	4.47992	img_PhysXCar__0_1713486236271275400.png
PhysXCar	1713486240190	20.7702	-9.2309	-0.72087	0.993557	0.000285313	0.00134551	-0.113325	1	0	0	1	0	3586.06	5.18541	img_PhysXCar__0_1713486240188826500.png
PhysXCar	1713486244043	22.3315	-9.59175	-0.722588	0.993558	0.000249453	0.00182959	-0.113309	0	-1	0	1	0	3974.54	5.95385	img_PhysXCar__0_1713486244041675600.png
PhysXCar	1713486247797	24.0964	-10.0606	-0.722984	0.9917	0.00120664	0.0015427	-0.12856	1	0	0	1	0	3345.28	6.475	img_PhysXCar__0_1713486247794552400.png
PhysXCar	1713486251525	26.0072	-10.5543	-0.723551	0.992197	-0.000231348	0.00141214	-0.124673	0	1	0	1	0	3093.61	6.86726	img_PhysXCar__0_1713486251524117500.png
PhysXCar	1713486255231	28.0261	-10.9429	-0.723707	0.995629	-0.00240844	0.000510402	-0.0933673	1	0	0	1	0	2237.73	6.66932	img_PhysXCar__0_1713486255228235600.png
PhysXCar	1713486258952	29.9823	-11.3061	-0.723618	0.99577	-0.000460242	-0.000277894	-0.0918758	0	1	0	1	0	2569.55	6.48102	img_PhysXCar__0_1713486258951125100.png
PhysXCar	1713486262669	31.898	-11.5726	-0.723625	0.997861	-0.00259815	-0.000346859	-0.0653161	0	1	0	1	0	1667.53	6.09354	img_PhysXCar__0_1713486262667897300.png
PhysXCar	1713486266329	33.6865	-11.5734	-0.72335	0.999982	-0.00573802	-0.00150266	0.00122518	0	1	0	1	0	1223.05	5.28918	img_PhysXCar__0_1713486266316289000.png
PhysXCar	1713486269608	35.1964	-11.2437	-0.721935	0.995226	-0.0072121	-0.00282782	0.0972868	1	0	0	1	0	1108.88	4.48538	img_PhysXCar__0_1713486269606405400.png
PhysXCar	1713486272352	36.4345	-10.7682	-0.722429	0.986981	-0.00328957	-0.00213082	0.160789	0	0	0	1	0	1444.33	4.13508	img_PhysXCar__0_1713486272351160200.png
