VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713306667331	4.53272	-3.72797	-0.705647	0.920415	-0.0103241	-0.00205472	-0.390801	0	0	0	0	0	237.4	0.550646	img_PhysXCar__0_1713306667328274400.png
PhysXCar	1713306671560	4.64738	-3.8468	-0.705618	0.920415	-0.0103169	-0.00205343	-0.390802	0	0	0	0	0	213.758	0.549121	img_PhysXCar__0_1713306671556222500.png
PhysXCar	1713306676386	4.76288	-3.96405	-0.705588	0.920699	-0.0103843	-0.00202957	-0.390131	0.5	0.742468	0	0	0	431.742	0.54502	img_PhysXCar__0_1713306676355566200.png
PhysXCar	1713306680939	4.88752	-4.06937	-0.705555	0.923292	-0.0105773	-0.00202439	-0.383948	0.5	0.754966	0	0	0	1075.99	0.532952	img_PhysXCar__0_1713306680937191500.png
PhysXCar	1713306685138	5.02187	-4.15885	-0.705536	0.928263	-0.0106184	-0.00209502	-0.371767	0.5	0.733926	0	1	0	991.628	0.893275	img_PhysXCar__0_1713306685137609000.png
PhysXCar	1713306689321	5.31148	-4.29704	-0.70585	0.941864	-0.0112239	-0.000844867	-0.335807	0.5	0.810946	0	1	0	1018.45	1.52103	img_PhysXCar__0_1713306689320134200.png
PhysXCar	1713306693591	5.79031	-4.47242	-0.696534	0.960355	-0.0191318	0.00966697	-0.277956	0.5	0.698032	0	1	0	1148.43	1.93648	img_PhysXCar__0_1713306693588309300.png
PhysXCar	1713306697983	6.37901	-4.65669	-0.719965	0.974419	-0.00261813	0.00140848	-0.224721	0.5	0.39651	0	1	0	1246.32	2.39081	img_PhysXCar__0_1713306697981100900.png
PhysXCar	1713306702714	7.08951	-4.87183	-0.71907	0.982281	0.00117284	0.000458397	-0.187409	0.5	0.174926	0	1	0	1348.92	2.73172	img_PhysXCar__0_1713306702699310500.png
PhysXCar	1713306707215	7.8789	-5.14977	-0.718509	0.983893	0.00120401	0.000455998	-0.178755	0.5	0.213006	0	1	0	1438.76	3.00452	img_PhysXCar__0_1713306707213961800.png
PhysXCar	1713306711742	8.75328	-5.42241	-0.718231	0.986863	-0.000694933	0.000723422	-0.161554	0.5	0.120572	0	1	0	1519.9	3.2483	img_PhysXCar__0_1713306711740130700.png
PhysXCar	1713306716329	9.70767	-5.67381	-0.718099	0.990076	-0.00101279	0.000689363	-0.140527	0.5	0.116455	0	1	0	1588.47	3.45152	img_PhysXCar__0_1713306716325174000.png
PhysXCar	1713306719285	10.3797	-5.84624	-0.718051	0.991024	-0.000187923	0.000545239	-0.133683	0.5	-0.0754055	0	1	0	1634.61	3.59314	img_PhysXCar__0_1713306719284356700.png
PhysXCar	1713306723607	11.412	-6.18706	-0.717967	0.988362	0.00166785	0.000171489	-0.152111	0.5	-0.467206	0	1	0	1694.34	3.74297	img_PhysXCar__0_1713306723604732100.png
PhysXCar	1713306727965	12.4309	-6.67845	-0.717944	0.979224	0.00338463	-0.00040182	-0.202755	0.5	-0.546629	0	1	0	1751.63	3.83853	img_PhysXCar__0_1713306727963277200.png
