VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1712876025453	-5.80853e-05	2.58535e-05	-0.72203	0.979102	3.06549e-05	-8.22199e-05	-0.20337	0	0	0	0	0	0	0	img_PhysXCar__0_1712876025452608900.png
PhysXCar	1712876029509	-5.80853e-05	2.58535e-05	-0.72203	0.979102	3.06549e-05	-8.22199e-05	-0.20337	1	0	0	0	0	69.8529	3.80345e-06	img_PhysXCar__0_1712876029508342300.png
PhysXCar	1712876033605	-5.93627e-05	2.64686e-05	-0.720331	0.979102	3.03687e-05	-8.35607e-05	-0.20337	1	0	0	0	0	816.492	8.32952e-07	img_PhysXCar__0_1712876033601520100.png
PhysXCar	1712876037649	-5.96291e-05	2.66111e-05	-0.720365	0.979102	3.03687e-05	-8.35607e-05	-0.20337	1	0	0	1	0	1219.47	0.247981	img_PhysXCar__0_1712876037648648900.png
PhysXCar	1712876041693	0.142318	-0.0617806	-0.720901	0.979101	0.000424153	0.00180986	-0.203365	1	0	0	1	0	1848.36	1.48346	img_PhysXCar__0_1712876041692012900.png
PhysXCar	1712876045724	0.609208	-0.264465	-0.720969	0.979102	0.00051786	0.00227461	-0.203354	1	0	0	1	0	2538.21	2.55348	img_PhysXCar__0_1712876045723179500.png
PhysXCar	1712876049760	1.36162	-0.59879	-0.720802	0.978526	0.000837783	0.00217134	-0.206112	0	-1	0	1	0	2386.38	3.48585	img_PhysXCar__0_1712876049759749300.png
PhysXCar	1712876054059	2.27626	-1.10424	-0.720345	0.971737	0.00245152	0.000833297	-0.23605	1	0	0	1	0	1390.06	3.70731	img_PhysXCar__0_1712876054057817800.png
PhysXCar	1712876058225	3.23843	-1.64893	-0.719818	0.969096	0.000190907	0.000203085	-0.246683	0	0	0	1	0	1459.26	3.67616	img_PhysXCar__0_1712876058224649000.png
PhysXCar	1712876062421	4.19504	-2.16991	-0.719448	0.969095	-0.000169574	-0.00024837	-0.246686	1	0	0	1	0	1242.73	3.4462	img_PhysXCar__0_1712876062420056700.png
PhysXCar	1712876066536	5.10357	-2.6645	-0.719252	0.969095	-4.38285e-05	-0.000201837	-0.246687	1	-1	0	1	0	2009.88	3.59358	img_PhysXCar__0_1712876066535681500.png
PhysXCar	1712876070672	6.07626	-3.21053	-0.719272	0.968168	0.000310523	0.000777435	-0.250298	0	1	0	1	0	2641.77	4.22372	img_PhysXCar__0_1712876070671501900.png
PhysXCar	1712876074833	7.21285	-3.79195	-0.719017	0.971158	-0.000333168	0.00117955	-0.238433	1	0	0	1	0	2404.95	4.66259	img_PhysXCar__0_1712876074832302800.png
PhysXCar	1712876078916	8.47801	-4.45243	-0.71879	0.971181	0.000302948	0.00105541	-0.238339	1	0	0	1	0	3279.09	5.20942	img_PhysXCar__0_1712876078915119300.png
PhysXCar	1712876083025	9.90027	-5.19518	-0.719621	0.971185	0.000443518	0.00150509	-0.238323	1	1	0	1	0	4081.81	5.95787	img_PhysXCar__0_1712876083024200800.png
PhysXCar	1712876087125	11.5348	-6.01033	-0.719386	0.973296	-0.000250595	0.00189128	-0.229545	1	0	0	1	0	4280.19	6.70617	img_PhysXCar__0_1712876087123921700.png
PhysXCar	1712876091166	13.3173	-6.89316	-0.71948	0.973615	0.000317869	0.00185809	-0.22819	1	0	0	0	0	4893.06	7.33122	img_PhysXCar__0_1712876091165346600.png
PhysXCar	1712876095217	15.2808	-7.86698	-0.71989	0.973618	0.000366303	0.00147513	-0.22818	0	1	0	2	0	4003.95	7.93755	img_PhysXCar__0_1712876095216645800.png
PhysXCar	1712876099255	17.4267	-8.82719	-0.720862	0.97938	-0.0023429	0.00260363	-0.201997	0	1	0	2	0	1993.71	8.57209	img_PhysXCar__0_1712876099253473300.png
PhysXCar	1712876103236	19.8094	-9.54872	-0.721368	0.991572	-0.00773595	0.00166722	-0.129315	1	0	0	2	0	1373.27	8.37262	img_PhysXCar__0_1712876103235041500.png
PhysXCar	1712876107142	22.2263	-9.98577	-0.722122	0.996257	-0.00509756	0.000497821	-0.0862903	0	-1	0	1	0	1427.18	8.13951	img_PhysXCar__0_1712876107141590400.png
PhysXCar	1712876111047	24.5335	-10.5295	-0.722579	0.992146	0.00282205	-0.00180836	-0.125036	1	0	0	1	0	1339.22	7.08513	img_PhysXCar__0_1712876111046209600.png
PhysXCar	1712876114927	26.5255	-11.1067	-0.723119	0.99053	0.000817939	-0.00196017	-0.13728	0	1	0	1	0	1317.41	6.22485	img_PhysXCar__0_1712876114926462400.png
PhysXCar	1712876118749	28.268	-11.4672	-0.72341	0.995002	-0.00336834	-0.00177184	-0.0997839	0	1	0	1	0	1095.11	5.31745	img_PhysXCar__0_1712876118747861800.png
PhysXCar	1712876122488	29.8028	-11.5311	-0.722207	0.999591	-0.00561768	-0.00208608	-0.0279646	1	0	0	1	0	1248.07	4.48881	img_PhysXCar__0_1712876122487008900.png
PhysXCar	1712876126089	31.1356	-11.452	-0.722933	0.999903	-0.00203213	-0.00126761	0.0136949	0	-1	0	1	0	1802.37	4.32716	img_PhysXCar__0_1712876126088823900.png
PhysXCar	1712876129583	32.4253	-11.4761	-0.723288	0.999977	0.00193466	-0.000573506	-0.00639657	1	0	0	1	0	1292.18	4.08499	img_PhysXCar__0_1712876129582790300.png
PhysXCar	1712876133166	33.6316	-11.5102	-0.723275	0.99995	-4.90679e-05	-0.00072386	-0.0100211	0	1	0	1	0	1077.16	3.72086	img_PhysXCar__0_1712876133165802600.png
PhysXCar	1712876136680	34.7095	-11.4419	-0.723145	0.999804	-0.00205363	-0.00115455	0.0196594	0	1	0	1	0	811.667	3.16396	img_PhysXCar__0_1712876136674187800.png
PhysXCar	1712876140071	35.6067	-11.2413	-0.723031	0.997216	-0.00291872	-0.00162593	0.0744892	0	1	0	1	0	661.216	2.57831	img_PhysXCar__0_1712876140070017800.png
PhysXCar	1712876143183	36.2926	-10.926	-0.722988	0.989145	-0.00290761	-0.00191347	0.146904	0	-1	0	1	0	552.822	2.11614	img_PhysXCar__0_1712876143182358900.png
PhysXCar	1712876145376	36.8382	-10.6162	-0.723088	0.98119	-0.000246367	-0.00113445	0.193039	1	0	0	1	0	724.524	1.83701	img_PhysXCar__0_1712876145375640500.png
PhysXCar	1712876147125	37.2979	-10.4074	-0.723285	0.979994	0.00098757	-1.76653e-05	0.199023	1	0	0	1	0	1434.57	2.13729	img_PhysXCar__0_1712876147123478800.png
PhysXCar	1712876148846	37.8698	-10.165	-0.723614	0.979992	0.000186632	0.00114723	0.199033	1	0	0	1	0	2229.26	2.85367	img_PhysXCar__0_1712876148845754900.png
PhysXCar	1712876150575	38.6385	-9.84727	-0.723771	0.980564	0.000100014	0.00179575	0.196192	1	0	0	1	0	2952.15	3.65946	img_PhysXCar__0_1712876150573842300.png
PhysXCar	1712876152307	39.5838	-9.4564	-0.723817	0.980708	-0.000337466	0.00198445	0.195468	1	0	0	1	0	3609.99	4.46951	img_PhysXCar__0_1712876152305909500.png
PhysXCar	1712876154041	40.7516	-8.97164	-0.723815	0.980705	-0.000389325	0.00208606	0.195481	1	0	0	1	0	4244.02	5.30614	img_PhysXCar__0_1712876154040622700.png
PhysXCar	1712876155767	42.1662	-8.38434	-0.724775	0.980702	-0.000377755	0.00211226	0.195499	1	0	0	1	0	4857.09	6.14529	img_PhysXCar__0_1712876155766199400.png
PhysXCar	1712876157479	43.7094	-7.74361	-0.724336	0.980701	-0.000197921	0.00123657	0.195511	1	0	0	2	0	4357.35	6.61519	img_PhysXCar__0_1712876157478657000.png
PhysXCar	1712876159157	45.3741	-7.05235	-0.724568	0.980695	-0.000399396	0.00225101	0.195532	1	0	0	2	0	4222.48	7.64745	img_PhysXCar__0_1712876159155648000.png
PhysXCar	1712876160841	47.3894	-6.22623	-0.72461	0.981427	8.76756e-05	0.00256207	0.19182	0	-1	0	2	0	3214.46	8.57134	img_PhysXCar__0_1712876160840232800.png
PhysXCar	1712876162614	49.5854	-5.4828	-0.724412	0.988121	0.00400334	0.00240004	0.153604	0	-1	0	0	0	1825.82	8.83275	img_PhysXCar__0_1712876162612945900.png
PhysXCar	1712876165132	52.1346	-5.03031	-0.723887	0.997833	0.00986237	0.000453994	0.0650553	0	1	0	1	0	1493.47	8.19454	img_PhysXCar__0_1712876165131539700.png
PhysXCar	1712876168166	54.5303	-4.96313	-0.723424	0.999945	0.00695076	-0.00176439	0.00770948	0	0	0	1	0	1258.25	7.16769	img_PhysXCar__0_1712876168165445700.png
PhysXCar	1712876171278	56.6198	-4.94001	-0.723305	0.99998	0.00142207	-0.00228777	0.005711	0	0	0	1	0	1120.64	6.14317	img_PhysXCar__0_1712876171277616600.png
