VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713369091394	4.77839	-1.6742	-0.718978	0.985911	-8.47848e-05	-0.000549613	-0.167269	0	0	0	1	0	202.736	0.83419	img_PhysXCar__0_1713369091390181600.png
PhysXCar	1713369095982	5.00689	-1.75404	-0.718948	0.985911	-7.30361e-05	-0.00048057	-0.16727	0.5	-0.414035	0	1	0	179.912	0.717597	img_PhysXCar__0_1713369095980799600.png
PhysXCar	1713369099020	5.12461	-1.80137	-0.718903	0.985506	9.52354e-05	-0.000587941	-0.16964	0.5	-0.514425	0	1	0	577.985	0.608598	img_PhysXCar__0_1713369098980548400.png
PhysXCar	1713369103248	5.29354	-1.88877	-0.719013	0.983673	0.000433026	-0.000107096	-0.179964	0.5	-0.52201	0	1	0	894.385	0.835171	img_PhysXCar__0_1713369103247041300.png
PhysXCar	1713369107322	5.52983	-2.04616	-0.719145	0.978917	0.00100043	0.000475643	-0.204253	0.5	-0.580445	0	1	0	1006.81	1.3259	img_PhysXCar__0_1713369107320589300.png
PhysXCar	1713369111572	5.87819	-2.31786	-0.719137	0.969888	0.00151898	0.000665523	-0.243547	0.5	-0.587899	0	1	0	1083.06	1.84837	img_PhysXCar__0_1713369111571290000.png
PhysXCar	1713369115654	6.31807	-2.70901	-0.71896	0.95716	0.00154839	0.000455587	-0.289555	0.5	-0.480158	0	1	0	1201.61	2.25053	img_PhysXCar__0_1713369115653377500.png
PhysXCar	1713369119882	6.82671	-3.19504	-0.718761	0.944588	0.00112864	0.00042242	-0.328255	0.5	-0.2283	0	1	0	1309.04	2.61334	img_PhysXCar__0_1713369119878578200.png
PhysXCar	1713369124049	7.42208	-3.73446	-0.718544	0.939067	9.71763e-05	0.000689282	-0.343734	0.5	0.170093	0	1	0	1403.89	2.90544	img_PhysXCar__0_1713369124047900200.png
PhysXCar	1713369128296	8.13783	-4.25561	-0.718359	0.946476	-0.0015645	0.00111372	-0.322768	0.5	0.302196	0	1	0	1491.81	3.13701	img_PhysXCar__0_1713369128293334900.png
PhysXCar	1713369132363	8.97105	-4.7207	-0.71817	0.960355	-0.00247054	0.00115979	-0.278767	0.5	0.578747	0	1	0	1574.76	3.29943	img_PhysXCar__0_1713369132361237500.png
PhysXCar	1713369136454	9.92286	-5.05234	-0.718018	0.978152	-0.00360145	0.00107255	-0.207859	0.5	0.457098	0	1	0	1644.98	3.50257	img_PhysXCar__0_1713369136452544300.png
PhysXCar	1713369140552	10.9527	-5.34804	-0.718016	0.98614	-0.000971658	0.00063734	-0.165908	0.5	-0.0996961	0	1	0	1692.26	3.73207	img_PhysXCar__0_1713369140550213000.png
PhysXCar	1713369144657	12.0055	-5.75378	-0.717943	0.983705	0.00180817	8.2169e-05	-0.179783	0.5	-0.610097	0	1	0	1739.53	3.87587	img_PhysXCar__0_1713369144655451600.png
PhysXCar	1713369148807	13.0349	-6.31007	-0.718008	0.973648	0.00342537	-0.000476118	-0.228029	0.5	-0.682594	0	1	0	1789.38	3.95796	img_PhysXCar__0_1713369148775862600.png
PhysXCar	1713369152877	13.9884	-7.04388	-0.718163	0.95533	0.00374529	-0.000747387	-0.295516	0.5	-0.0140926	0	1	0	1827.15	4.12805	img_PhysXCar__0_1713369152875835100.png
PhysXCar	1713369156985	14.9793	-7.80105	-0.718534	0.950697	-5.19133e-05	0.000539879	-0.31012	0.5	1.05974	0	1	0	1855.03	4.24968	img_PhysXCar__0_1713369156983565400.png
PhysXCar	1713369161112	16.0758	-8.46061	-0.71894	0.961221	-0.00267493	0.00118424	-0.275765	0.5	1.78705	0	1	0	1887.33	4.31144	img_PhysXCar__0_1713369161109818800.png
PhysXCar	1713369165410	17.2819	-8.94182	-0.719329	0.978308	-0.0046809	0.00120688	-0.207097	0.5	1.00753	0	1	0	1921.81	4.3184	img_PhysXCar__0_1713369165408790800.png
PhysXCar	1713369170080	18.5727	-9.19699	-0.719789	0.992226	-0.00459842	0.000848484	-0.124364	0.5	0.0218157	0	1	0	1941.06	4.47582	img_PhysXCar__0_1713369170077940700.png
PhysXCar	1713369174162	19.9012	-9.44075	-0.720369	0.994766	-0.000289022	0.00046763	-0.102181	0.5	-0.76469	0	1	0	1953.69	4.57152	img_PhysXCar__0_1713369174159969100.png
PhysXCar	1713369178122	21.2233	-9.81482	-0.720878	0.991152	0.00269437	-5.22603e-06	-0.132707	0.5	-0.896785	0	1	0	1973.01	4.60725	img_PhysXCar__0_1713369178120110900.png
PhysXCar	1713369182081	22.4834	-10.3877	-0.721333	0.980072	0.00476072	-0.000790325	-0.198584	0.5	-0.192494	0	1	0	1993.35	4.64843	img_PhysXCar__0_1713369182078950800.png
PhysXCar	1713369186090	23.7089	-11.0737	-0.721848	0.971218	0.00190088	-0.000111149	-0.238186	0.5	1.30017	0	1	0	2002.35	4.73683	img_PhysXCar__0_1713369186088097400.png
PhysXCar	1713369190053	25.0036	-11.6637	-0.722322	0.976805	-0.00211299	0.000775962	-0.214119	0.5	2.09464	0	1	0	2015.72	4.75967	img_PhysXCar__0_1713369190051935100.png
PhysXCar	1713369193986	26.3752	-12.0647	-0.722669	0.98834	-0.00461329	0.000819131	-0.152193	0.5	1.75045	0	1	0	2033.27	4.73315	img_PhysXCar__0_1713369193984827000.png
