VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1718660796032	0.947112	-0.0738808	-0.798404	0.997356	0.00275045	-0.000268865	0.0726217	0.5	-2.36941	0	1	0	2036.14	4.69306	img_PhysXCar__0_1718660796029963700.png
PhysXCar	1718660799806	2.36065	-0.0295552	-0.731522	0.999578	-0.000843315	-1.59663e-05	0.0290319	0.5	-2.67122	0	1	0	2032.09	4.72862	img_PhysXCar__0_1718660799805040400.png
PhysXCar	1718660803842	3.7691	-0.218904	-0.722718	0.998641	0.00467278	-0.000403168	-0.0519137	0.5	-2.50631	0	1	0	2043.81	4.68519	img_PhysXCar__0_1718660803837186600.png
PhysXCar	1718660808130	5.07888	-0.740686	-0.720167	0.986056	0.00766055	-0.00176591	-0.166227	0.5	-1.81515	0	1	0	2060.06	4.58583	img_PhysXCar__0_1718660808129262300.png
PhysXCar	1718660812488	6.1631	-1.61433	-0.719258	0.953043	0.00858234	-0.00340821	-0.302694	0.5	-0.808934	0	1	0	2068.61	4.62514	img_PhysXCar__0_1718660812485682400.png
PhysXCar	1718660816818	7.05423	-2.71022	-0.718902	0.914948	0.00570877	-0.00274654	-0.403522	0.5	0.207003	0	1	0	2058.17	4.79054	img_PhysXCar__0_1718660816816582000.png
PhysXCar	1718660821120	7.91043	-3.87646	-0.718631	0.898277	0.001518	-0.000684192	-0.439426	0.5	1.31482	0	1	0	2050.94	4.87464	img_PhysXCar__0_1718660821118783900.png
PhysXCar	1718660825413	8.8742	-4.97785	-0.718395	0.909892	-0.00219997	0.00106989	-0.414837	0.5	1.84876	0	1	0	2056.16	4.88524	img_PhysXCar__0_1718660825411774700.png
PhysXCar	1718660829721	9.99139	-5.92689	-0.718216	0.935269	-0.00466955	0.00167268	-0.353902	0.5	1.68117	0	1	0	2068.3	4.84366	img_PhysXCar__0_1718660829719923500.png
PhysXCar	1718660834038	11.2771	-6.60796	-0.718062	0.966284	-0.00705689	0.00153378	-0.257376	0.5	1.02285	0	1	0	2082.71	4.75052	img_PhysXCar__0_1718660834037022800.png
PhysXCar	1718660838299	12.6807	-6.97323	-0.718172	0.988383	-0.00655045	0.000900655	-0.15184	0.5	0.017904	0	1	0	2080.02	4.89171	img_PhysXCar__0_1718660838297485800.png
PhysXCar	1718660842566	14.1274	-7.26745	-0.71848	0.993588	-0.00171597	0.000471002	-0.113043	0.5	-0.877266	0	1	0	2073.35	4.95896	img_PhysXCar__0_1718660842564794900.png
PhysXCar	1718660846788	15.5546	-7.68823	-0.718979	0.989965	0.00261043	-0.000123603	-0.14129	0.5	-1.18825	0	1	0	2076.89	4.957	img_PhysXCar__0_1718660846787059000.png
PhysXCar	1718660851109	16.9014	-8.31703	-0.719459	0.978155	0.00507331	-0.000991608	-0.207811	0.5	-0.564523	0	1	0	2086.21	4.92325	img_PhysXCar__0_1718660851106463300.png
PhysXCar	1718660855409	18.1457	-9.13661	-0.719988	0.962352	0.00384331	-0.000867128	-0.271779	0.5	0.980663	0	1	0	2085.41	5.01143	img_PhysXCar__0_1718660855406817900.png
PhysXCar	1718660859597	4.49157	-0.865084	-0.719392	0.998601	-0.00619795	0.000269056	-0.052505	0.5	1.98647	0	1	0	2063.36	4.55977	img_PhysXCar__0_1718660859596367800.png
