VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1718658833322	-0.0400965	0.0416193	-0.696315	0.917763	-0.0117159	0.0148785	-0.396677	0.5	-0.146976	0	0	0	426.253	-0.375895	img_PhysXCar__0_1718658833320514900.png
PhysXCar	1718658837752	-0.119866	0.13367	-0.714107	0.918975	-0.00420242	0.00443043	-0.394269	0.5	-0.167472	0	0	0	1070.56	-0.375152	img_PhysXCar__0_1718658837751105800.png
PhysXCar	1718658840634	-0.169127	0.193069	-0.717675	0.9199	-0.000955697	0.00146408	-0.392148	0.5	-0.183872	0	1	0	1050.22	-0.33431	img_PhysXCar__0_1718658840632758400.png
PhysXCar	1718658845038	-0.167495	0.189196	-0.719951	0.919631	0.001127	0.00169224	-0.392779	0.5	0.00421255	0	1	0	780.7	0.893193	img_PhysXCar__0_1718658845037347200.png
PhysXCar	1718658849368	0.0538603	-0.0193241	-0.720358	0.92213	0.000237613	0.0017538	-0.386875	0.5	0.399298	0	1	0	879.595	1.47376	img_PhysXCar__0_1718658849367423700.png
PhysXCar	1718658853736	0.423957	-0.288995	-0.720243	0.932575	-0.000816841	0.00151067	-0.360973	0.5	0.598763	0	1	0	1036.32	1.84233	img_PhysXCar__0_1718658853734044900.png
PhysXCar	1718658858147	0.93805	-0.560331	-0.720077	0.949973	-0.00163536	0.00134511	-0.312326	0.5	0.633678	0	1	0	1184.56	2.17545	img_PhysXCar__0_1718658858146368400.png
PhysXCar	1718658862566	1.57374	-0.816978	-0.719942	0.966464	-0.0015568	0.00111623	-0.256794	0.5	0.495227	0	1	0	1303.62	2.52518	img_PhysXCar__0_1718658862564358500.png
PhysXCar	1718658866904	2.3072	-1.07839	-0.719799	0.976918	-0.000838149	0.000875763	-0.213609	0.5	0.231487	0	1	0	1397.65	2.85675	img_PhysXCar__0_1718658866903272300.png
PhysXCar	1718658871241	3.12685	-1.38518	-0.719633	0.980823	0.000161784	0.000607517	-0.194898	0.5	0.00307106	0	1	0	1480.31	3.13189	img_PhysXCar__0_1718658871240792600.png
PhysXCar	1718658875651	4.00334	-1.75938	-0.719412	0.98	0.000842701	0.000365202	-0.198998	0.5	-0.0841186	0	1	0	1555.95	3.36228	img_PhysXCar__0_1718658875650185400.png
PhysXCar	1718658878538	4.60488	-2.03586	-0.719355	0.97858	0.000799538	0.000310791	-0.205865	0.5	-0.0582056	0	1	0	1601.19	3.50085	img_PhysXCar__0_1718658878536378600.png
PhysXCar	1718658882907	5.52908	-2.49171	-0.718981	0.975401	0.00111377	0.000139447	-0.220434	0.5	-0.145455	0	1	0	1662.66	3.67919	img_PhysXCar__0_1718658882904576600.png
PhysXCar	1718658887413	6.17279	-2.84969	-0.718797	0.97165	0.0014917	-2.69128e-05	-0.236417	0.5	-0.387219	0	1	0	1702.09	3.73038	img_PhysXCar__0_1718658887412280600.png
