VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1718660214867	-2.08735e-05	1.46991e-05	-0.798659	0.952866	-3.63737e-06	-3.13069e-05	-0.30339	0.5	5.31581e-07	0	0	0	426.253	7.6742e-05	img_PhysXCar__0_1718660214865395300.png
PhysXCar	1718660219246	-5.40107e-05	4.31758e-05	-0.731837	0.952866	1.51289e-05	-8.9764e-05	-0.30339	0.5	-6.25863e-06	0	0	0	1070.56	1.12572e-06	img_PhysXCar__0_1718660219243436800.png
PhysXCar	1718660224009	-5.57333e-05	4.50695e-05	-0.723308	0.952866	1.09175e-05	-9.63048e-05	-0.303392	0.5	-8.85405e-06	0	1	0	922.573	0.461254	img_PhysXCar__0_1718660224006446300.png
PhysXCar	1718660228709	0.162086	-0.110971	-0.721594	0.953268	0.00038694	0.00159728	-0.302122	0.5	0.171383	0	1	0	863.91	1.30683	img_PhysXCar__0_1718660228707390600.png
PhysXCar	1718660233425	0.528465	-0.318914	-0.720877	0.957826	-0.000355984	0.0014622	-0.287345	0.5	0.318495	0	1	0	993.688	1.77598	img_PhysXCar__0_1718660233423909600.png
PhysXCar	1718660238157	1.03335	-0.556618	-0.720524	0.965551	-0.000753624	0.00119814	-0.260208	0.5	0.342973	0	1	0	1135.72	2.15269	img_PhysXCar__0_1718660238156088600.png
PhysXCar	1718660242684	1.65353	-0.80954	-0.720318	0.973287	-0.000747411	0.000990011	-0.22959	0.5	0.249767	0	1	0	1259.61	2.49706	img_PhysXCar__0_1718660242682988000.png
PhysXCar	1718660247274	2.37063	-1.08885	-0.720145	0.97828	-0.000295475	0.000784483	-0.207288	0.5	0.111132	0	1	0	1364.63	2.80685	img_PhysXCar__0_1718660247272520600.png
PhysXCar	1718660251786	3.16652	-1.41046	-0.719963	0.980032	0.000238014	0.000588363	-0.198837	0.5	-0.00971064	0	1	0	1456.03	3.07569	img_PhysXCar__0_1718660251775679100.png
PhysXCar	1718660256351	4.02538	-1.78411	-0.719743	0.979362	0.00053847	0.000432238	-0.202115	0.5	-0.0468804	0	1	0	1536.57	3.3118	img_PhysXCar__0_1718660256349997700.png
PhysXCar	1718660260999	4.94224	-2.19835	-0.719511	0.978274	0.000370544	0.000385261	-0.207314	0.5	-0.158822	0	1	0	1607.61	3.51805	img_PhysXCar__0_1718660260997458000.png
PhysXCar	1718660265705	5.89299	-2.68129	-0.719245	0.974424	0.00115892	0.000117001	-0.224716	0.5	-0.437099	0	1	0	1670.72	3.69171	img_PhysXCar__0_1718660265695933900.png
PhysXCar	1718660270540	6.83402	-3.28075	-0.71894	0.964494	0.00264293	-0.000487475	-0.264091	0.5	-0.336802	0	1	0	1728.23	3.83305	img_PhysXCar__0_1718660270537379700.png
PhysXCar	1718660275477	7.77024	-3.97188	-0.718703	0.955191	0.00127925	-8.47768e-05	-0.295988	0.5	0.0573915	0	1	0	1771.97	4.00315	img_PhysXCar__0_1718660275475275100.png
PhysXCar	1718660280137	8.79303	-4.61407	-0.718503	0.960038	-0.00151553	0.000740988	-0.279864	0.5	0.344408	0	1	0	1813.11	4.11171	img_PhysXCar__0_1718660280132264000.png
PhysXCar	1718660284924	-6.04248e-05	2.68555e-05	-0.722021	0.979102	1.1737e-05	-8.13343e-05	-0.20337	0.5	0.116935	0	1	0	1848.45	4.24168	img_PhysXCar__0_1718660284921740900.png
