VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1714406043192	0.00427188	-0.00185408	-0.720612	0.979102	7.17607e-05	0.000207721	-0.20337	0.5	7.43783e-10	0	1	0	1291.9	0.626833	img_PhysXCar__0_1714406043191311000.png
PhysXCar	1714406047803	0.235843	-0.102383	-0.720693	0.979102	0.000416964	0.00186595	-0.203363	0.5	-4.99381e-06	0	1	0	1084.09	1.57535	img_PhysXCar__0_1714406047800943500.png
PhysXCar	1714406052350	0.698611	-0.303286	-0.720404	0.979103	0.000327983	0.00146999	-0.203358	0.5	7.93177e-07	0	1	0	1135.04	2.09374	img_PhysXCar__0_1714406052348540900.png
PhysXCar	1714406057035	1.29464	-0.562035	-0.72013	0.979105	0.000229882	0.0010154	-0.203353	0.5	2.96969e-05	0	1	0	1241.96	2.46204	img_PhysXCar__0_1714406057033986500.png
PhysXCar	1714406061423	1.98818	-0.864655	-0.719914	0.97899	0.000243602	0.000753232	-0.203907	0.5	-0.0181324	0	1	0	1347.79	2.76984	img_PhysXCar__0_1714406061422446000.png
PhysXCar	1714406065753	2.76195	-1.20894	-0.719719	0.978541	0.000255989	0.000608634	-0.206049	0.5	-0.0184504	0	1	0	1442.31	3.04004	img_PhysXCar__0_1714406065749099600.png
PhysXCar	1714406070110	3.6071	-1.58788	-0.719508	0.978164	0.000187438	0.000523216	-0.207832	0.5	-0.00422203	0	1	0	1525.06	3.28023	img_PhysXCar__0_1714406070108617000.png
PhysXCar	1714406074463	4.51752	-1.9936	-0.719277	0.97815	7.77991e-05	0.000462117	-0.207897	0.5	0.00630689	0	1	0	1597.35	3.49428	img_PhysXCar__0_1714406074460374600.png
PhysXCar	1714406078763	5.47089	-2.45183	-0.719027	0.975789	0.00102762	0.000157245	-0.218713	0.5	-0.155088	0	1	0	1661.16	3.67357	img_PhysXCar__0_1714406078761855000.png
PhysXCar	1714406083069	6.43052	-3.01041	-0.718732	0.968575	0.00213338	-0.00026646	-0.248712	0.5	-0.399347	0	1	0	1720.12	3.801	img_PhysXCar__0_1714406083067632000.png
PhysXCar	1714406087420	7.36206	-3.69422	-0.718449	0.956606	0.00213887	-0.000378826	-0.291377	0.5	-0.0734744	0	1	0	1766.35	3.98248	img_PhysXCar__0_1714406087419493100.png
PhysXCar	1714406091763	8.36029	-4.36331	-0.718248	0.957543	-0.000856493	0.000558395	-0.288288	0.5	0.340309	0	1	0	1806.56	4.10291	img_PhysXCar__0_1714406091761776400.png
PhysXCar	1714406096113	9.45738	-4.93675	-0.718038	0.968127	-0.00254717	0.000922306	-0.250443	0.5	0.220926	0	1	0	1844.34	4.22122	img_PhysXCar__0_1714406096112195200.png
