VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1712877577553	-6.05869e-05	2.66933e-05	-0.722105	0.979102	1.16634e-05	-8.1319e-05	-0.203371	1	0	0	0	0	69.8529	4.10725e-06	img_PhysXCar__0_1712877577551037500.png
PhysXCar	1712877581592	-6.24275e-05	2.74944e-05	-0.719986	0.979102	1.1438e-05	-8.29159e-05	-0.203371	1	0	0	0	0	816.492	1.21459e-06	img_PhysXCar__0_1712877581589303600.png
PhysXCar	1712877585488	-6.27232e-05	2.7647e-05	-0.72002	0.979102	1.11612e-05	-8.39542e-05	-0.203371	0	0	0	1	0	1108.67	0.24704	img_PhysXCar__0_1712877585486589900.png
PhysXCar	1712877589345	0.131096	-0.0599074	-0.720469	0.978866	0.000466314	0.00147717	-0.204499	0	-1	0	1	0	480.267	0.991747	img_PhysXCar__0_1712877589343260700.png
PhysXCar	1712877593097	0.388045	-0.204436	-0.720135	0.97642	0.000652882	0.000281619	-0.215878	1	0	0	1	0	401.283	0.88394	img_PhysXCar__0_1712877593096476500.png
PhysXCar	1712877596862	0.615795	-0.319615	-0.719902	0.975763	-0.000275151	-0.000154718	-0.218832	0	1	0	1	0	754.119	0.873159	img_PhysXCar__0_1712877596860922800.png
PhysXCar	1712877600660	0.870662	-0.428807	-0.719971	0.976597	-8.43029e-05	0.000241276	-0.215079	0	0	0	1	0	372.05	1.00856	img_PhysXCar__0_1712877600658197200.png
PhysXCar	1712877604465	1.14013	-0.553506	-0.719826	0.976597	4.95529e-05	-0.000123824	-0.215079	1	0	0	1	0	355.664	0.857143	img_PhysXCar__0_1712877604464212600.png
PhysXCar	1712877608294	1.36452	-0.65739	-0.719703	0.976587	-4.56905e-05	-0.000385616	-0.215122	1	0	0	1	0	979.734	0.892747	img_PhysXCar__0_1712877608292111400.png
PhysXCar	1712877612212	1.66348	-0.795792	-0.720088	0.976593	0.000282883	0.00117301	-0.215093	1	0	0	1	0	1763.21	1.84855	img_PhysXCar__0_1712877612210507100.png
PhysXCar	1712877616093	2.21897	-1.05295	-0.72018	0.976594	0.000439208	0.00189099	-0.215082	1	0	0	1	0	2513.36	2.81517	img_PhysXCar__0_1712877616091468000.png
PhysXCar	1712877619962	3.03613	-1.43121	-0.720063	0.976597	0.000474765	0.00205869	-0.215069	0	-1	0	1	0	2936.85	3.75167	img_PhysXCar__0_1712877619961060000.png
PhysXCar	1712877623909	4.0638	-1.97765	-0.719707	0.971811	0.0020444	0.0012477	-0.235751	0	-1	0	1	0	1666.94	4.20155	img_PhysXCar__0_1712877623908368500.png
PhysXCar	1712877627811	5.08827	-2.68219	-0.718997	0.959713	0.00263205	-0.000686171	-0.280971	1	0	0	1	0	1379.13	3.94087	img_PhysXCar__0_1712877627808920500.png
PhysXCar	1712877631747	6.06637	-3.33979	-0.718627	0.957865	-7.96999e-06	-0.0002047	-0.287218	0	1	0	1	0	1794	3.98562	img_PhysXCar__0_1712877631745083100.png
PhysXCar	1712877635671	7.09544	-3.9428	-0.718342	0.963641	-0.00174176	0.000303571	-0.267193	0	1	0	1	0	1145.46	3.78947	img_PhysXCar__0_1712877635669529700.png
