VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713656826406	19.231	-9.54059	-0.719572	0.971932	-0.00118256	-0.00117258	-0.235254	0.5	1.1782	0	1	0	1220.85	3.28929	img_PhysXCar__0_1713656826404665500.png
PhysXCar	1713656830942	20.1561	-9.88213	-0.720212	0.980433	-0.00254698	1.39919e-05	-0.196838	0.5	1.08815	0	1	0	1469.68	3.25294	img_PhysXCar__0_1713656830941219500.png
PhysXCar	1713656835141	21.129	-10.056	-0.720754	0.991766	-0.00383811	0.000509013	-0.128004	0.5	0.81157	0	1	0	1593.48	3.31568	img_PhysXCar__0_1713656835139917600.png
PhysXCar	1713656839244	22.1561	-10.0545	-0.721227	0.998859	-0.00335764	0.000550979	-0.0476345	0.5	0.224638	0	1	0	1660.88	3.58502	img_PhysXCar__0_1713656839242752800.png
PhysXCar	1713656843259	23.247	-10.0629	-0.721681	0.999759	0.000106996	0.000618107	-0.0219337	0.5	-0.394121	0	1	0	1706.52	3.78508	img_PhysXCar__0_1713656843257703300.png
PhysXCar	1713656847430	24.3844	-10.18	-0.722073	0.999015	0.00219958	0.000468829	-0.044308	0.5	-0.713385	0	1	0	1754.39	3.91233	img_PhysXCar__0_1713656847429342800.png
PhysXCar	1713656851465	25.5309	-10.4628	-0.72245	0.994915	0.00383941	1.1155e-05	-0.100642	0.5	-0.539142	0	1	0	1802.89	3.99623	img_PhysXCar__0_1713656851464105400.png
PhysXCar	1713656855571	26.67	-10.8949	-0.722787	0.987801	0.00252959	5.1964e-05	-0.1557	0.5	0.0381394	0	1	0	1834.58	4.18079	img_PhysXCar__0_1713656855570110000.png
PhysXCar	1713656859717	27.8738	-11.2629	-0.723036	0.989235	-0.00145807	0.000551406	-0.146325	0.5	0.694674	0	1	0	1864.85	4.27131	img_PhysXCar__0_1713656859716073600.png
PhysXCar	1713656863888	29.1425	-11.4733	-0.723075	0.995435	-0.00369835	0.000531131	-0.0953653	0.5	0.521419	0	1	0	1898.82	4.31695	img_PhysXCar__0_1713656863886842900.png
PhysXCar	1713656867899	30.453	-11.5236	-0.723139	0.999208	-0.00279471	0.00035766	-0.0396863	0.5	-0.0499587	0	1	0	1920.28	4.46212	img_PhysXCar__0_1713656867898525100.png
PhysXCar	1713656871884	31.7885	-11.6504	-0.723206	0.998781	0.00147841	0.000170858	-0.0493462	0.5	-0.469019	0	1	0	1941.09	4.52254	img_PhysXCar__0_1713656871882822800.png
PhysXCar	1713656875892	33.1318	-11.8931	-0.723211	0.996854	0.00176364	8.68344e-05	-0.0792437	0.5	0.0331126	0	1	0	1959.87	4.61662	img_PhysXCar__0_1713656875891187400.png
PhysXCar	1713656879857	34.508	-12.0727	-0.723184	0.99787	-0.00129864	0.000257507	-0.065223	0.5	0.938648	0	1	0	1979.44	4.66307	img_PhysXCar__0_1713656879855773800.png
PhysXCar	1713656883757	35.9086	-12.0851	-0.72309	0.9999	-0.003821	9.15591e-05	-0.0136174	0.5	1.774	0	1	0	2001.27	4.66084	img_PhysXCar__0_1713656883754934200.png
PhysXCar	1713656887440	37.2868	-11.8329	-0.722975	0.997293	-0.00603603	-0.000617375	0.0732789	0.5	1.96461	0	1	0	2023.84	4.60863	img_PhysXCar__0_1713656887439143900.png
PhysXCar	1713656890637	38.544	-11.2425	-0.722844	0.981213	-0.00789779	-0.0020145	0.192756	0.5	1.10714	0	1	0	2045.26	4.51803	img_PhysXCar__0_1713656890636238600.png
PhysXCar	1713656892324	39.5615	-10.3929	-0.72284	0.95177	-0.00686509	-0.00243572	0.306725	0.5	-0.231937	0	1	0	2043.94	4.69783	img_PhysXCar__0_1713656892323705100.png
PhysXCar	1713656893611	40.5129	-9.46947	-0.72293	0.93398	-0.0027066	-0.000900939	0.357313	0.5	-1.42974	0	1	0	2036.4	4.81293	img_PhysXCar__0_1713656893609108900.png
