VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713825023963	7.25074	-5.37629	-0.704737	0.916487	-0.0110284	-0.00233451	-0.399906	0	0	0	1	0	281.92	1.16589	img_PhysXCar__0_1713825023961042700.png
PhysXCar	1713825027893	7.48088	-5.6244	-0.704864	0.916495	-0.0105026	-0.002378	-0.399901	0	0	0	1	0	235.995	0.973031	img_PhysXCar__0_1713825027891337200.png
PhysXCar	1713825032110	7.67291	-5.83145	-0.704889	0.916498	-0.0103784	-0.00230438	-0.399898	0	0	0	1	0	197.359	0.812132	img_PhysXCar__0_1713825032079543400.png
PhysXCar	1713825036127	7.83318	-6.00426	-0.704888	0.9165	-0.0103408	-0.00222222	-0.399896	0	0	0	1	0	164.97	0.677841	img_PhysXCar__0_1713825036125209100.png
PhysXCar	1713825040321	7.96583	-6.14473	-0.704854	0.916791	-0.0104293	-0.00222543	-0.399225	0.5	1.06361	0	1	0	389.088	0.509369	img_PhysXCar__0_1713825040319841700.png
PhysXCar	1713825044753	8.08652	-6.25047	-0.70494	0.919495	-0.0104865	-0.00184074	-0.392958	0.5	1.05482	0	1	0	783.618	0.672491	img_PhysXCar__0_1713825044751287600.png
PhysXCar	1713825048878	8.27444	-6.37854	-0.705101	0.92671	-0.0106255	-0.00121932	-0.375624	0.5	1.13033	0	1	0	933.019	1.13691	img_PhysXCar__0_1713825048876335800.png
PhysXCar	1713825052918	8.62497	-6.54908	-0.691132	0.942921	-0.0213158	0.00892557	-0.332213	0.5	1.21492	0	1	0	1028.34	1.59744	img_PhysXCar__0_1713825052916714400.png
PhysXCar	1713825057141	9.12463	-6.68772	-0.691595	0.965086	-0.0220437	0.00682705	-0.260914	0.5	1.08956	0	1	0	1180.84	1.90474	img_PhysXCar__0_1713825057139999800.png
PhysXCar	1713825061228	9.7526	-6.76532	-0.705645	0.984216	-0.0114259	0.00879069	-0.176383	0.5	0.716816	0	1	0	1291.75	2.36202	img_PhysXCar__0_1713825061227090200.png
PhysXCar	1713825065271	10.4884	-6.84541	-0.719066	0.992958	0.000888092	0.000529375	-0.118465	0.5	0.15388	0	1	0	1380.56	2.7776	img_PhysXCar__0_1713825065269751100.png
PhysXCar	1713825069325	11.3233	-7.00892	-0.718346	0.994017	0.00231172	0.000409711	-0.109202	0.5	-0.317718	0	1	0	1461.01	3.04874	img_PhysXCar__0_1713825069323282900.png
PhysXCar	1713825073393	12.203	-7.30377	-0.718105	0.989971	0.0026207	0.00020486	-0.14125	0.5	-0.352469	0	1	0	1541.09	3.26253	img_PhysXCar__0_1713825073391247500.png
PhysXCar	1713825077401	13.1139	-7.70663	-0.71818	0.983363	0.00201013	0.000270229	-0.181641	0.5	-0.207346	0	1	0	1609.55	3.49187	img_PhysXCar__0_1713825077399902600.png
PhysXCar	1713825081440	14.081	-8.14173	-0.718339	0.980204	0.000193506	0.000666109	-0.197989	0.5	0.111371	0	1	0	1667.9	3.68414	img_PhysXCar__0_1713825081436824500.png
PhysXCar	1713825085502	15.1292	-8.52294	-0.718708	0.983542	-0.00119188	0.000859687	-0.180672	0.5	0.0896924	0	1	0	1720.37	3.8546	img_PhysXCar__0_1713825085501075000.png
PhysXCar	1713825089506	16.2387	-8.87711	-0.719095	0.986945	-0.00118268	0.000775663	-0.16105	0.5	0.114749	0	1	0	1767.82	4.00231	img_PhysXCar__0_1713825089504543600.png
PhysXCar	1713825093568	17.3986	-9.2181	-0.719504	0.989003	-0.000580479	0.000634395	-0.147896	0.5	0.443794	0	1	0	1809.87	4.12669	img_PhysXCar__0_1713825093566640500.png
PhysXCar	1713825097548	18.6173	-9.46439	-0.719886	0.993913	-0.00251808	0.000699472	-0.110134	0.5	0.592348	0	1	0	1851.01	4.19491	img_PhysXCar__0_1713825097546239200.png
PhysXCar	1713825101510	19.8851	-9.53904	-0.720359	0.998742	-0.00333384	0.000581771	-0.0500284	0.5	0.13001	0	1	0	1882.25	4.32907	img_PhysXCar__0_1713825101503504300.png
PhysXCar	1713825105361	21.1871	-9.62874	-0.720852	0.999136	0.000382999	0.000457204	-0.0415538	0.5	-0.429685	0	1	0	1905.85	4.42627	img_PhysXCar__0_1713825105358991900.png
PhysXCar	1713825109224	22.4999	-9.84872	-0.721344	0.997099	0.00284686	0.00014988	-0.0760583	0.5	-0.447395	0	1	0	1933.05	4.47058	img_PhysXCar__0_1713825109222836000.png
PhysXCar	1713825113139	23.7974	-10.228	-0.72182	0.991987	0.00296501	-3.36769e-06	-0.126306	0.5	-0.0481793	0	1	0	1953.22	4.58064	img_PhysXCar__0_1713825113137695000.png
PhysXCar	1713825117037	25.1266	-10.5935	-0.722307	0.991528	-0.000209102	0.000423363	-0.129891	0.5	0.152613	0	1	0	1970.72	4.64939	img_PhysXCar__0_1713825117034018600.png
PhysXCar	1713825120905	26.4976	-10.8724	-0.722711	0.994445	-0.0017619	0.000518508	-0.105238	0.5	0.103831	0	1	0	1988.47	4.71763	img_PhysXCar__0_1713825120903706300.png
PhysXCar	1713825124730	27.8896	-11.1455	-0.722997	0.994905	0.000167692	0.000203595	-0.100821	0.5	-0.167803	0	1	0	2004.52	4.76872	img_PhysXCar__0_1713825124728820800.png
PhysXCar	1713825128547	29.2884	-11.4584	-0.723086	0.994514	-0.000349025	0.00019763	-0.104599	0.5	0.270908	0	1	0	2019.04	4.80197	img_PhysXCar__0_1713825128544258100.png
PhysXCar	1713825132365	30.7229	-11.6224	-0.723119	0.99793	-0.0027327	0.000302883	-0.0642572	0.5	0.140903	0	1	0	2032.18	4.85297	img_PhysXCar__0_1713825132363535200.png
PhysXCar	1713825136163	32.1731	-11.777	-0.723182	0.998288	0.000170248	0.00014395	-0.0584841	0.5	-0.00704966	0	1	0	2041.67	4.89857	img_PhysXCar__0_1713825136125977600.png
PhysXCar	1713825139860	33.634	-11.9584	-0.723186	0.998149	0.000208229	0.000122866	-0.0608192	0.5	0.0296229	0	1	0	2051.62	4.942	img_PhysXCar__0_1713825139857808200.png
PhysXCar	1713825143626	35.1114	-12.092	-0.723138	0.998971	-0.00135792	0.000148914	-0.0453332	0.5	0.820416	0	1	0	2062.87	4.95287	img_PhysXCar__0_1713825143622182100.png
PhysXCar	1713825147270	36.5962	-12.0499	-0.723044	0.999964	-0.00398259	-7.08019e-05	0.00754024	0.5	1.72667	0	1	0	2075.73	4.9185	img_PhysXCar__0_1713825147269057700.png
PhysXCar	1713825150714	38.0367	-11.7277	-0.722927	0.995305	-0.00639771	-0.000871716	0.096569	0.5	1.91839	0	1	0	2089.41	4.83633	img_PhysXCar__0_1713825150682904200.png
