VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1714404833308	4.04928	-1.78531	-0.7194	0.978134	0.000127568	0.000511986	-0.207975	0.5	0.00218057	0	1	0	1536.25	3.31349	img_PhysXCar__0_1714404833307069200.png
PhysXCar	1714404837546	4.96934	-2.1934	-0.719169	0.978244	5.96769e-05	0.000448281	-0.207458	0.5	-0.138071	0	1	0	1607.8	3.51389	img_PhysXCar__0_1714404837545503600.png
PhysXCar	1714404841771	5.91808	-2.67875	-0.718903	0.974214	0.00122845	9.57471e-05	-0.225621	0.5	-0.439743	0	1	0	1670.54	3.68915	img_PhysXCar__0_1714404841769950100.png
PhysXCar	1714404846014	6.85594	-3.28191	-0.718599	0.964035	0.00269444	-0.000508831	-0.26576	0.5	-0.334211	0	1	0	1727.97	3.8318	img_PhysXCar__0_1714404846003812000.png
PhysXCar	1714404850322	7.79053	-3.97454	-0.718364	0.954868	0.00122681	-6.85145e-05	-0.297029	0.5	0.0658037	0	1	0	1771.6	4.00138	img_PhysXCar__0_1714404850321368100.png
PhysXCar	1714404854656	8.81354	-4.6153	-0.718164	0.960064	-0.00158525	0.000758849	-0.279776	0.5	0.345905	0	1	0	1812.88	4.10883	img_PhysXCar__0_1714404854654897400.png
PhysXCar	1714404859177	9.92956	-5.16302	-0.71801	0.970626	-0.00224168	0.000841116	-0.240581	0.5	0.107938	0	1	0	1848.45	4.24594	img_PhysXCar__0_1714404859175841300.png
PhysXCar	1714404863489	11.069	-5.7458	-0.71795	0.971134	0.000598207	0.000135766	-0.238532	0.5	-0.215899	0	1	0	1879.08	4.34492	img_PhysXCar__0_1714404863487245600.png
PhysXCar	1714404867803	12.1811	-6.43771	-0.717885	0.963735	0.00202601	-0.000311069	-0.266855	0.5	-0.114731	0	1	0	1907.47	4.44669	img_PhysXCar__0_1714404867802685800.png
PhysXCar	1714404872080	13.3225	-7.13662	-0.718066	0.963637	-0.000436017	0.00047372	-0.267214	0.5	0.326715	0	1	0	1932.65	4.5187	img_PhysXCar__0_1714404872078922300.png
PhysXCar	1714404876390	14.5505	-7.7174	-0.718315	0.973901	-0.002992	0.00101781	-0.226952	0.5	0.37093	0	1	0	1957.91	4.56411	img_PhysXCar__0_1714404876388872500.png
PhysXCar	1714404880912	15.8436	-8.19642	-0.718822	0.981848	-0.00175338	0.000718474	-0.18966	0.5	0.134298	0	1	0	1974.68	4.65816	img_PhysXCar__0_1714404880910542300.png
PhysXCar	1714404885409	17.1536	-8.69456	-0.719315	0.982753	0.000322134	0.000316329	-0.184921	0.5	0.471805	0	1	0	1990.4	4.71919	img_PhysXCar__0_1714404885407415400.png
PhysXCar	1714404889787	18.4983	-9.14319	-0.719781	0.986734	-0.00172903	0.000598328	-0.162337	0.5	0.833442	0	1	0	2007.64	4.74367	img_PhysXCar__0_1714404889785826400.png
PhysXCar	1714404893928	19.8987	-9.40268	-0.720284	0.994793	-0.00435398	0.000635568	-0.101818	0.5	0.529978	0	1	0	2026.36	4.73739	img_PhysXCar__0_1714404893926360700.png
PhysXCar	1714404898080	21.3317	-9.4771	-0.720841	0.999079	-0.00320645	0.000429511	-0.0427801	0.5	-0.216473	0	1	0	2033.05	4.83845	img_PhysXCar__0_1714404898079689600.png
PhysXCar	1714404902220	22.776	-9.62518	-0.721399	0.998556	0.00149629	0.000214223	-0.0537023	0.5	-0.704315	0	1	0	2041.18	4.85615	img_PhysXCar__0_1714404902218650100.png
PhysXCar	1714404906428	24.1927	-9.96452	-0.721887	0.993998	0.00432459	-0.00030367	-0.109313	0.5	-0.648097	0	1	0	2054.55	4.82954	img_PhysXCar__0_1714404906426948600.png
PhysXCar	1714404910538	25.543	-10.5209	-0.722417	0.983963	0.0043082	-0.000556872	-0.17832	0.5	0.0357442	0	1	0	2059.76	4.91783	img_PhysXCar__0_1714404910536985900.png
PhysXCar	1714404914610	26.9133	-11.0733	-0.722784	0.982823	-0.000135275	0.000257981	-0.184552	0.5	0.710877	0	1	0	2063.25	4.94993	img_PhysXCar__0_1714404914608866300.png
PhysXCar	1714404918710	28.3389	-11.4883	-0.723022	0.989381	-0.00318907	0.000519278	-0.145308	0.5	1.02062	0	1	0	2072.72	4.93422	img_PhysXCar__0_1714404918709645400.png
PhysXCar	1714404922695	29.8092	-11.6597	-0.723009	0.997604	-0.00567006	0.000262083	-0.068944	0.5	0.539722	0	1	0	2083.77	4.91359	img_PhysXCar__0_1714404922693869600.png
PhysXCar	1714404926561	31.2958	-11.6291	-0.72312	0.999977	-0.00366619	8.8174e-05	-0.00572734	0.5	-0.363827	0	1	0	2082.48	5.00165	img_PhysXCar__0_1714404926559804700.png
PhysXCar	1714404930265	32.7954	-11.6687	-0.724215	0.999866	0.00159378	6.04222e-05	-0.0163214	0.5	-0.610298	0	1	0	2084.47	5.00495	img_PhysXCar__0_1714404930263951300.png
