VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1718659784970	0.99828	0.0697699	-0.798317	0.997454	-0.00251888	-0.000120363	-0.0712681	0.5	-0.590215	0	1	0	2123.37	4.98289	img_PhysXCar__0_1718659784969214000.png
PhysXCar	1718659789248	2.48512	-0.0549388	-0.731874	0.998516	0.00353432	-8.9406e-05	-0.0543502	0.5	-1.82693	0	1	0	2107.8	5.0205	img_PhysXCar__0_1718659789245750400.png
PhysXCar	1718659793494	3.9604	-0.356917	-0.722732	0.99533	0.00418837	-0.000466061	-0.0964391	0.5	-1.97074	0	1	0	2103.68	4.98988	img_PhysXCar__0_1718659793491497000.png
PhysXCar	1718659797827	5.36027	-0.905274	-0.719461	0.984597	0.00579804	-0.00129434	-0.174741	0.5	-1.55169	0	1	0	2110.01	4.94764	img_PhysXCar__0_1718659797826281200.png
PhysXCar	1718659802152	6.57608	-1.7582	-0.718749	0.958475	0.00765781	-0.0028477	-0.28506	0.5	-1.25604	0	1	0	2119.22	4.82468	img_PhysXCar__0_1718659802149951700.png
PhysXCar	1718659806504	7.51035	-2.89286	-0.718364	0.914923	0.00734294	-0.00371348	-0.403545	0.5	0.0373915	0	1	0	2113.97	4.93797	img_PhysXCar__0_1718659806501321500.png
PhysXCar	1718659810831	8.32875	-4.14349	-0.719444	0.887473	0.00312813	-0.00165681	-0.460847	0.5	1.52027	0	1	0	2100.02	5.04695	img_PhysXCar__0_1718659810829766800.png
PhysXCar	1718659815361	9.222	-5.35993	-0.718833	0.893428	-0.00155195	0.000768688	-0.449203	0.5	2.23195	0	1	0	2098.72	5.04226	img_PhysXCar__0_1718659815357723000.png
PhysXCar	1718659820043	10.2727	-6.44407	-0.718589	0.917961	-0.00426557	0.0017456	-0.396645	0.5	2.2182	0	1	0	2104.62	4.99512	img_PhysXCar__0_1718659820041768600.png
PhysXCar	1718659824457	11.5085	-7.29183	-0.717405	0.951127	-0.00656021	0.00181491	-0.308726	0.5	1.69972	0	1	0	2113.69	4.9019	img_PhysXCar__0_1718659824456788000.png
PhysXCar	1718659828963	12.9014	-7.77263	-0.717711	0.982695	-0.00896166	0.00119473	-0.185009	0.5	0.837194	0	1	0	2120.84	4.84032	img_PhysXCar__0_1718659828961357400.png
PhysXCar	1718659833354	14.3692	-7.93259	-0.718164	0.996883	-0.00653375	0.000538468	-0.0786259	0.5	-0.454148	0	1	0	2107.69	4.98252	img_PhysXCar__0_1718659833352028800.png
PhysXCar	1718659837850	15.8679	-8.03258	-0.719901	0.998975	-0.00113794	0.00033245	-0.0452489	0.5	-1.3017	0	1	0	2096.7	5.03263	img_PhysXCar__0_1718659837845875400.png
PhysXCar	1718659842252	17.3533	-8.28299	-0.719533	0.99672	0.00315858	-0.000122004	-0.0808644	0.5	-0.961401	0	1	0	2109.23	4.9958	img_PhysXCar__0_1718659842250915600.png
PhysXCar	1718659846634	18.7723	-8.76451	-0.719551	0.988148	0.00548671	-0.000809134	-0.153404	0.5	-0.191405	0	1	0	2106.32	5.00155	img_PhysXCar__0_1718659846632639300.png
PhysXCar	1718659851018	3.68181	-0.575077	-0.719152	0.99949	-0.00682876	-1.95154e-05	-0.0311934	0.5	0.689508	0	1	0	2105.98	4.72448	img_PhysXCar__0_1718659851016669200.png
