VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1713824267336	0.235844	-0.102383	-0.720693	0.979102	0.000416856	0.00186598	-0.203363	0.5	-5.04953e-06	0	1	0	1084.09	1.57535	img_PhysXCar__0_1713824267334922200.png
PhysXCar	1713824272182	0.698612	-0.303284	-0.720404	0.979103	0.000327852	0.00147002	-0.203358	0.5	-6.46438e-07	0	1	0	1135.04	2.09374	img_PhysXCar__0_1713824272180464800.png
PhysXCar	1713824276782	1.29464	-0.562033	-0.72013	0.979105	0.000229799	0.00101548	-0.203353	0.5	2.85725e-05	0	1	0	1241.96	2.46204	img_PhysXCar__0_1713824276751310700.png
PhysXCar	1713824280935	1.98819	-0.864651	-0.719914	0.97899	0.000243503	0.000753253	-0.203908	0.5	-0.0181343	0	1	0	1347.79	2.76984	img_PhysXCar__0_1713824280932954400.png
PhysXCar	1713824285165	2.76195	-1.20894	-0.719719	0.978541	0.000255912	0.00060865	-0.206049	0.5	-0.0184514	0	1	0	1442.31	3.04004	img_PhysXCar__0_1713824285164137600.png
PhysXCar	1713824289564	3.60711	-1.58787	-0.719508	0.978164	0.000187346	0.000523235	-0.207832	0.5	-0.0042235	0	1	0	1525.06	3.28023	img_PhysXCar__0_1713824289562942000.png
PhysXCar	1713824293865	4.51753	-1.99359	-0.719277	0.97815	7.78119e-05	0.000462175	-0.207898	0.5	0.00630684	0	1	0	1597.35	3.49428	img_PhysXCar__0_1713824293862975300.png
PhysXCar	1713824298037	5.4709	-2.45182	-0.719027	0.975789	0.00102754	0.000157385	-0.218713	0.5	-0.155086	0	1	0	1661.16	3.67357	img_PhysXCar__0_1713824298035998000.png
PhysXCar	1713824302221	6.43053	-3.0104	-0.718732	0.968575	0.00213328	-0.000266434	-0.248712	0.5	-0.399348	0	1	0	1720.12	3.801	img_PhysXCar__0_1713824302219291200.png
PhysXCar	1713824306535	7.36207	-3.69421	-0.718449	0.956606	0.00213877	-0.000378799	-0.291378	0.5	-0.0734803	0	1	0	1766.35	3.98248	img_PhysXCar__0_1713824306533607600.png
PhysXCar	1713824310960	8.3603	-4.3633	-0.718248	0.957543	-0.000856492	0.000558396	-0.288289	0.5	0.340309	0	1	0	1806.56	4.10292	img_PhysXCar__0_1713824310956842300.png
PhysXCar	1713824315305	9.45739	-4.93674	-0.718038	0.968127	-0.00254743	0.000922376	-0.250444	0.5	0.220931	0	1	0	1844.34	4.22122	img_PhysXCar__0_1713824315303587400.png
PhysXCar	1713824319900	10.6034	-5.49477	-0.717978	0.972254	-0.000279842	0.000356755	-0.233928	0.5	-0.154976	0	1	0	1874.7	4.33558	img_PhysXCar__0_1713824319897693200.png
PhysXCar	1713824324666	11.7272	-6.1589	-0.717896	0.966029	0.00202959	-0.000308605	-0.258426	0.5	-0.187261	0	1	0	1903.82	4.42761	img_PhysXCar__0_1713824324664739900.png
PhysXCar	1713824328845	12.8527	-6.87627	-0.71799	0.962124	0.000497668	0.000172523	-0.272613	0.5	0.258611	0	1	0	1928.86	4.51358	img_PhysXCar__0_1713824328843170100.png
PhysXCar	1713824332967	14.0569	-7.50207	-0.718164	0.970144	-0.00230557	0.000926985	-0.242519	0.5	0.446997	0	1	0	1954.28	4.55122	img_PhysXCar__0_1713824332965716300.png
PhysXCar	1713824337211	15.342	-7.99017	-0.718621	0.980933	-0.00279232	0.000905707	-0.194323	0.5	0.0422715	0	1	0	1972.83	4.64803	img_PhysXCar__0_1713824337208917000.png
PhysXCar	1713824341303	16.6501	-8.48448	-0.719125	0.982958	-0.000283959	0.000431607	-0.183827	0.5	-0.0825707	0	1	0	1988.15	4.71393	img_PhysXCar__0_1713824341301404600.png
PhysXCar	1713824345387	17.956	-9.03473	-0.719611	0.980824	0.000714047	0.000219515	-0.194894	0.5	0.547819	0	1	0	2003.56	4.76677	img_PhysXCar__0_1713824345385187600.png
PhysXCar	1713824349464	19.3079	-9.50527	-0.720136	0.985552	-0.00196469	0.000660875	-0.16936	0.5	0.998088	0	1	0	2019.95	4.78352	img_PhysXCar__0_1713824349461637300.png
PhysXCar	1713824353498	20.717	-9.78146	-0.720587	0.99426	-0.00454644	0.000658154	-0.106895	0.5	0.68204	0	1	0	2038.1	4.75267	img_PhysXCar__0_1713824353495923000.png
PhysXCar	1713824357467	22.1572	-9.82906	-0.721162	0.999384	-0.00423684	0.000371288	-0.0348237	0.5	-0.103677	0	1	0	2044.15	4.85974	img_PhysXCar__0_1713824357465200000.png
PhysXCar	1713824361385	23.6163	-9.89502	-0.72171	0.99959	0.000323001	0.000300883	-0.0286193	0.5	-0.773188	0	1	0	2048.76	4.89823	img_PhysXCar__0_1713824361384094500.png
PhysXCar	1713824365205	25.0703	-10.108	-0.722215	0.99767	0.00328699	5.17596e-06	-0.0681522	0.5	-0.946628	0	1	0	2059.49	4.88797	img_PhysXCar__0_1713824365204341400.png
PhysXCar	1713824369106	26.4656	-10.5586	-0.722628	0.989547	0.00560047	-0.000796093	-0.144099	0.5	-0.445149	0	1	0	2070.73	4.89174	img_PhysXCar__0_1713824369103199300.png
PhysXCar	1713824373057	27.8154	-11.1589	-0.72297	0.981097	0.0027029	-0.000403135	-0.193499	0.5	0.423283	0	1	0	2070.37	4.96672	img_PhysXCar__0_1713824373053692900.png
PhysXCar	1713824376991	29.2125	-11.679	-0.723068	0.98425	-0.00160978	0.000395579	-0.176772	0.5	1.1715	0	1	0	2075.17	4.97517	img_PhysXCar__0_1713824376988543100.png
PhysXCar	1713824380933	30.666	-12.016	-0.723074	0.992689	-0.00435622	0.000505715	-0.120619	0.5	0.980069	0	1	0	2085.2	4.9353	img_PhysXCar__0_1713824380931533200.png
